日期,品牌ID,品牌名称,门店ID,门店名称,城市,平台,平台i,平台门店名称,GMV,商家实收,门店曝光量,门店访问量,门店下单量,无效订单,有效订单,曝光人数,进店人数,下单人数,cpc总费用,cpc曝光量,cpc访问量,商户补贴,平台补贴
2020-08-02,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,2934.5,916.57,2292,175,63,0,63,2292,175,60,100,890,51,1696,87
2020-08-02,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),955.18,345.36,1620,93,16,1,15,1620,93,15,35.78,445,22,508,10
2020-08-02,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1136.29,407.2,1250,118,21,0,21,1250,118,21,80,753,59,619,37
2020-08-03,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3067.38,837.78,2716,193,62,0,62,2716,193,60,99.8,979,48,1908,71
2020-08-03,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,2312.94,682.04,4225,183,54,1,53,4225,183,53,100,904,51,1370,90
2020-08-03,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1022.11,362.04,981,63,18,0,18,981,63,17,33.7,327,20,561,16
2020-08-03,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1083.77,395.83,1134,96,21,0,21,1134,96,20,66.3,900,50,581,55
2020-08-04,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1167.66,383,999,82,21,0,21,999,82,20,22.77,163,14,667,24
2020-08-04,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1617,624.43,1328,123,28,2,26,1328,123,28,80,813,60,828,76
2020-08-05,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),877.66,339.59,1000,75,13,0,13,1000,75,13,33.57,403,22,445,10
2020-08-05,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1817.37,720.17,1342,109,29,0,29,1342,109,29,80,1018,60,918,87
2020-08-06,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),963.34,337.53,799,63,15,0,15,799,63,15,23.56,296,14,534,18
2020-08-06,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1105.81,402.85,1345,99,21,2,19,1345,99,19,79.88,885,56,594,56
2020-08-07,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1459.53,486.51,898,79,25,0,25,898,79,25,32.7,303,20,824,32
2020-08-07,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1145.82,410.37,1421,109,21,0,21,1421,109,21,63.48,823,42,622,50
2020-08-08,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),532.48,193.5,844,43,9,0,9,844,43,9,26.63,356,17,286,4
2020-08-08,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,841.93,254.05,1597,104,17,0,17,1597,104,17,65.54,842,44,500,78
2020-08-09,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),769.03,271.97,1121,79,13,1,12,1121,79,12,51.03,467,31,422,12
2020-08-09,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1461.14,506.93,1435,125,27,0,27,1435,125,26,80,732,57,807,78
2020-08-10,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),692.55,268.69,1003,64,10,0,10,1003,64,10,18.11,172,11,360,7
2020-08-10,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1538.37,499.98,1372,111,30,0,30,1372,111,26,80,782,53,880,59
2020-08-11,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1106.25,503.36,866,58,14,1,13,866,58,12,39.33,371,24,486,10
2020-08-11,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1252.93,419.83,1123,97,26,0,26,1123,97,25,80,716,55,700,60
2020-08-12,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),872.68,314.57,894,57,16,0,16,894,57,15,44.26,434,25,471,15
2020-08-12,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,921.86,346.44,1019,92,16,1,15,1019,92,16,66.4,580,44,471,32
2020-08-13,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),760.49,286.12,922,56,13,1,12,922,56,13,41.9,483,24,400,7
2020-08-13,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1050.44,347.98,1122,87,21,0,21,1122,87,21,58.76,659,41,598,37
2020-08-14,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1210.6,442.92,1020,74,19,0,19,1020,74,19,47.28,552,27,646,7
2020-08-14,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1011.71,356.41,1281,94,19,1,18,1281,94,18,66.88,833,48,554,22
2020-08-15,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1389.29,461.15,1258,92,21,0,21,1258,92,21,33.57,297,19,785,76
2020-08-15,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1139.35,414.91,1467,109,22,0,22,1467,109,22,76.33,904,53,602,32
2020-08-16,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),886,318.78,1257,89,14,0,14,1257,89,13,67.58,650,39,474,35
2020-08-16,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1164.02,436.37,1432,100,22,1,21,1432,100,20,47.14,577,34,611,26
2020-08-17,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1116.4,422.43,978,56,17,0,17,978,56,17,35.35,423,21,585,54
2020-08-17,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,979.64,357.04,1079,90,19,0,19,1079,90,19,77.05,696,53,517,25
2020-08-18,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),954.76,318.59,883,58,15,0,15,883,58,15,31.14,362,18,538,45
2020-08-18,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,923.86,332.63,967,87,17,0,17,967,87,17,60,550,42,494,35
2020-08-19,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1515.71,515.28,960,85,25,0,25,960,85,25,44.25,286,25,856,68
2020-08-19,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1072.98,396,1112,108,19,0,19,1112,108,19,80,724,58,566,38
2020-08-20,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),881.23,301.77,941,75,14,0,14,941,75,14,45.47,306,26,488,49
2020-08-20,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,976.94,366.67,1188,86,18,0,18,1188,86,18,62.64,617,47,512,31
2020-08-21,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),707.68,213.17,1064,74,13,0,13,1064,74,13,44.7,325,25,422,43
2020-08-21,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1411.11,535.53,1056,85,26,1,25,1056,85,26,30.98,324,24,731,52
2020-08-22,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),720.95,252.92,1117,70,11,0,11,1117,70,11,36.8,394,21,400,34
2020-08-22,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1219.2,440.2,1440,125,24,0,24,1440,125,23,66.13,719,45,651,45
2020-08-23,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),661.55,232.3,1102,79,10,0,10,1102,79,10,45.4,375,26,368,20
2020-08-23,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1094.55,429.62,1722,134,20,1,19,1722,134,19,80,809,55,549,44
2020-08-24,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),622.86,198.89,924,58,11,0,11,924,58,11,29.69,328,17,362,41
2020-08-24,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1093.42,396.77,1199,86,20,0,20,1199,86,19,55.02,687,38,577,47
2020-08-25,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),710.52,249.2,826,64,11,0,11,826,64,11,28.1,202,16,392,19
2020-08-25,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1003.88,361.58,1138,88,19,0,19,1138,88,19,45.74,571,33,540,49
2020-08-26,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,771.47,268.03,1054,78,15,0,15,1054,78,14,42.84,519,31,428,43
2020-08-27,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1199.8,418.82,1325,119,19,0,19,1325,119,19,49.39,317,29,665,45
2020-08-27,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1036.15,397.33,1025,84,19,0,19,1025,84,18,47.74,472,35,534,58
2020-08-28,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2058.86,770.01,2018,151,30,0,30,2018,151,30,49.1,471,28,1088,84
2020-08-28,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1343.79,523.92,1108,100,23,1,22,1108,100,22,46.12,522,35,688,70
2020-08-29,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),946.64,324.19,1175,85,15,0,15,1175,85,15,38.18,525,22,532,26
2020-08-29,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1297.9,499.79,1164,106,24,1,23,1164,106,23,52.55,418,40,663,79
2020-08-30,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),768.83,267.46,1004,80,12,0,12,1004,80,12,46.49,504,27,425,27
2020-08-30,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,660.37,277.15,1302,102,10,0,10,1302,102,9,76.2,840,54,308,20
2020-08-31,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),805.97,290.8,834,67,12,0,12,834,67,12,42.4,396,25,444,20
2020-08-31,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,857.91,356.39,908,72,12,0,12,908,72,11,39.01,391,28,417,22
